stock_code,fiscal_year,esg_year,company_name,industry,esg_grade,e_grade,s_grade,g_grade,universe,in_corp_code,in_collected_reports,in_sections_extracted,in_firm_year_documents,in_features_expF,in_merged_expF,status,sub_status,reason,source_pipeline,recovery_method
001680,2024,2024,대상,,A,A,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
001720,2022,2022,신영증권,,B+,C,B+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001720,2023,2023,신영증권,,B+,B,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001720,2024,2024,신영증권,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
001740,2022,2022,SK네트웍스,,A,A,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001740,2023,2023,SK네트웍스,,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001740,2024,2024,SK네트웍스,,A+,A,A+,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
001800,2022,2022,오리온홀딩스,,A,B+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001800,2023,2023,오리온홀딩스,,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
001800,2024,2024,오리온홀딩스,,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
002030,2022,2022,아세아,,B+,B,B+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002030,2023,2023,아세아,,A,B+,B+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002030,2024,2024,아세아,,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
002320,2022,2022,한진,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002320,2023,2023,한진,,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002320,2024,2024,한진,,A,A,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
002350,2022,2022,넥센타이어,,B+,B+,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002350,2023,2023,넥센타이어,,B+,A,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002350,2024,2024,넥센타이어,,B,A,A+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
002600,2022,2022,조흥,,C,C,C,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002600,2023,2023,조흥,,C,C,B,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
002600,2024,2024,조흥,,B,B+,C,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
002790,2022,2022,아모레퍼시픽홀딩스,,A,A,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
002790,2023,2023,아모레퍼시픽홀딩스,,A,A,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
002790,2024,2024,아모레퍼시픽홀딩스,,A+,A,A+,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
003240,2022,2022,태광산업,,D,D,C,C,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
003240,2023,2023,태광산업,,C,C,C,C,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
003240,2024,2024,태광산업,,B,B+,A+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
003280,2022,2022,흥아해운,,C,C,B,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
003280,2023,2023,흥아해운,,B,B,B+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
003280,2024,2024,흥아해운,,B,B,B+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
003670,2022,2022,포스코케미칼,,B+,B+,A,B,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
003670,2023,2023,포스코퓨처엠,,A,A,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
003670,2024,2024,포스코퓨처엠,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
003920,2022,2022,남양유업,,C,B,B+,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
003920,2023,2023,남양유업,,B,B+,A,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
003920,2024,2024,남양유업,,B,A,A+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
004370,2022,2022,농심,,C,B,A,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
004370,2023,2023,농심,,B+,A,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
004370,2024,2024,농심,,B,A,B+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
004540,2022,2022,깨끗한나라,,C,C,B,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
004540,2023,2023,깨끗한나라,,B+,B+,B+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
004540,2024,2024,깨끗한나라,,B,B,B+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005090,2022,2022,SGC에너지,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005090,2023,2023,SGC에너지,,B+,A,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005090,2024,2024,SGC에너지,,B,A,B+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005290,2022,2022,동진쎄미켐,,C,C,B+,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005290,2023,2023,동진쎄미켐,,B,A,A,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005290,2024,2024,동진쎄미켐,,B,A,A,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005380,2022,2022,현대자동차,자동차,B+,A,B+,B,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005380,2023,2023,현대자동차,자동차,A,A,A,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005380,2024,2024,현대자동차,자동차,A,A+,B+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005490,2022,2022,POSCO홀딩스,철강,A,A,A,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005490,2023,2023,POSCO홀딩스,철강,A+,A,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005490,2024,2024,POSCO홀딩스,철강,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005500,2022,2022,삼진제약,,D,D,D,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005500,2023,2023,삼진제약,,C,D,D,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005500,2024,2024,삼진제약,,B,C,B,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005610,2022,2022,SPC삼립,,B,C,B+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005610,2023,2023,SPC삼립,,D,C,C,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005610,2024,2024,SPC삼립,,B,B,C,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005850,2022,2022,에스엘,,B+,B,B+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005850,2023,2023,에스엘,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005850,2024,2024,에스엘,,B,B+,A,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005930,2022,2022,삼성전자,전기전자,A,A,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005930,2023,2023,삼성전자,전기전자,A,A,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
005930,2024,2024,삼성전자,전기전자,B+,B+,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
005950,2022,2022,이수화학,,C,B,B+,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005950,2023,2023,이수화학,,C,B,B,D,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
005950,2024,2024,이수화학,,B,B+,B+,C,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
006400,2022,2022,삼성SDI,,A,A,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
006400,2023,2023,삼성SDI,,A,A+,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
006400,2024,2024,삼성SDI,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
007070,2022,2022,GS리테일,,A,B+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
007070,2023,2023,GS리테일,,A,A+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
007070,2024,2024,GS리테일,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
010130,2022,2022,고려아연,비철금속,B,B+,A,C,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
010130,2023,2023,고려아연,비철금속,B,A,A,C,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
010130,2024,2024,고려아연,비철금속,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
010950,2022,2022,S-Oil,정유,A,B,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
010950,2023,2023,S-Oil,정유,A+,A,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
010950,2024,2024,S-Oil,정유,A,B+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
011170,2022,2022,롯데케미칼,화학,A,B+,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
011170,2023,2023,롯데케미칼,화학,B+,A,A+,B,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
011170,2024,2024,롯데케미칼,화학,A,A,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
011210,2022,2022,현대위아,,A,A,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
011210,2023,2023,현대위아,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
011210,2024,2024,현대위아,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
014790,2022,2022,HL D&I,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
014790,2023,2023,HL D&I,,A,A,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
014790,2024,2024,HL D&I,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
018260,2022,2022,삼성에스디에스,IT서비스,A,A,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
018260,2023,2023,삼성에스디에스,IT서비스,A,A,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
018260,2024,2024,삼성에스디에스,IT서비스,A,B+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
024110,2022,2022,기업은행,은행,A,A+,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
024110,2023,2023,기업은행,은행,A,A+,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
024110,2024,2024,기업은행,은행,B+,A+,A+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
030200,2022,2022,케이티,,A,A,B+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
030200,2023,2023,케이티,,A,B+,A,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
030200,2024,2024,케이티,,A+,A,A+,A+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
035420,2022,2022,NAVER,인터넷/플랫폼,A,A,A,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
035420,2023,2023,NAVER,인터넷/플랫폼,A+,A,A+,A+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
035420,2024,2024,NAVER,인터넷/플랫폼,A,A,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
035720,2022,2022,카카오,인터넷/플랫폼,A,A,A,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
035720,2023,2023,카카오,인터넷/플랫폼,A,A+,A+,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
035720,2024,2024,카카오,인터넷/플랫폼,A,A+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
035760,2022,2022,CJ ENM,미디어/콘텐츠,B+,B+,A,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
035760,2023,2023,CJ ENM,미디어/콘텐츠,B+,B+,A+,B,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
035760,2024,2024,CJ ENM,미디어/콘텐츠,A,B+,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
036570,2022,2022,엔씨소프트,게임,A,B+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
036570,2023,2023,엔씨소프트,게임,A,B+,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
036570,2024,2024,엔씨소프트,게임,A,B+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
042670,2022,2022,현대두산인프라코어,,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
042670,2023,2023,HD현대인프라코어,,A,A+,A+,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
042670,2024,2024,HD현대인프라코어,,A+,A+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
051500,2022,2022,CJ프레시웨이,식자재유통,A,B,A,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
051500,2023,2023,CJ프레시웨이,식자재유통,A,B+,A+,A,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe
051500,2024,2024,CJ프레시웨이,식자재유통,A,A,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
051910,2022,2022,LG화학,화학,B,C,A,B+,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
051910,2023,2023,LG화학,화학,A,B+,A+,A,memberA_127x3,True,True,True,True,False,False,SUCCESS,,,memberC_native,none_needed
051910,2024,2024,LG화학,화학,B+,B+,A,B+,memberA_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024
055550,2022,2022,신한지주,금융지주,A+,A+,A+,A+,memberA_127x3,True,True,True,False,False,False,FAILED_NO_PASSAGES,,no firm_year_document,memberC_native_partial,reprocess_existing_zip
