stock_code,fiscal_year,esg_year,company_name,industry,esg_grade,e_grade,s_grade,g_grade,universe,in_corp_code,in_collected_reports,in_sections_extracted,in_firm_year_documents,in_features_expF,in_merged_expF,status,sub_status,reason,source_pipeline,recovery_method,rcept_no,total_tokens,esg_signal_count,g_signal_count,esg_signal_ratio,g_signal_ratio,esg_tfidf_concentration,esg_g_relative,bp_contamination_rate,kcgs_grade,kcgs_grade_7,kcgs_grade_4
000020,2022,2022,동화약품,,C,C,B+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000020,2023,2023,동화약품,,C,C,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000020,2024,2024,동화약품,,C,B,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000040,2022,2022,KR모터스,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000040,2023,2023,KR모터스,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000040,2024,2024,KR모터스,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000050,2022,2022,경방,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000050,2023,2023,경방,,C,C,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000050,2024,2024,경방,,C,C,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000070,2022,2022,삼양홀딩스,,B+,B+,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000070,2023,2023,삼양홀딩스,,B+,A,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000070,2024,2024,삼양홀딩스,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000080,2022,2022,하이트진로,,B,B,B+,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230316001349.0,2296.0,23.0,292.0,0.01,0.1272,0.1306,1.0,0.0,B,3.0,2.0
000080,2023,2023,하이트진로,,B,A,A,C,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240314000553.0,2412.0,24.0,274.0,0.01,0.1136,0.1216,1.0,0.0,B,3.0,2.0
000080,2024,2024,하이트진로,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000100,2022,2022,유한양행,,B+,B,A,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230315001431.0,939.0,5.0,95.0,0.0053,0.1012,0.136,1.0,0.0,B+,4.0,2.0
000100,2023,2023,유한양행,,A,B+,A+,A,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240307000960.0,1059.0,15.0,121.0,0.0142,0.1143,0.1459,1.0,0.0,A,5.0,3.0
000100,2024,2024,유한양행,,A,B+,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000120,2022,2022,CJ대한통운,물류,B+,B+,A+,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230317000857.0,1470.0,10.0,158.0,0.0068,0.1075,0.1138,1.0,0.0,B+,4.0,2.0
000120,2023,2023,CJ대한통운,물류,A,A,A+,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240320001789.0,1785.0,20.0,207.0,0.0112,0.116,0.1283,1.0,0.0,A,5.0,3.0
000120,2024,2024,CJ대한통운,물류,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000140,2022,2022,하이트진로홀딩스,,B,B,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000140,2023,2023,하이트진로홀딩스,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000140,2024,2024,하이트진로홀딩스,,B+,A,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000150,2022,2022,두산,,B+,B+,A,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230321001440.0,2010.0,25.0,155.0,0.0124,0.0771,0.1063,1.0,0.0,B+,4.0,2.0
000150,2023,2023,두산,,B+,A,A+,B,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240418000399.0,8872.0,120.0,195.0,0.0135,0.022,0.0377,1.0,0.0,B+,4.0,2.0
000150,2024,2024,두산,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000180,2022,2022,성창기업지주,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000180,2023,2023,성창기업지주,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000180,2024,2024,성창기업지주,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000210,2022,2022,DL,,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000210,2023,2023,DL,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000210,2024,2024,DL,,A,A,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000220,2022,2022,유유제약,,C,D,B,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000220,2023,2023,유유제약,,D,D,C,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000220,2024,2024,유유제약,,C,D,C,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000230,2022,2022,일동홀딩스,,B+,C,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000230,2023,2023,일동홀딩스,,A,B+,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000230,2024,2024,일동홀딩스,,B+,A,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000240,2022,2022,한국앤컴퍼니,,B,C,B,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230324001090.0,1635.0,16.0,223.0,0.0098,0.1364,0.1531,1.0,0.0,B,3.0,2.0
000240,2023,2023,한국앤컴퍼니,,B+,B+,A,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240320001601.0,1697.0,16.0,229.0,0.0094,0.1349,0.1539,1.0,0.0,B+,4.0,2.0
000240,2024,2024,한국앤컴퍼니,,B,B+,A,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000250,2022,2022,삼천당제약,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000250,2023,2023,삼천당제약,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000250,2024,2024,삼천당제약,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000270,2022,2022,기아,,B+,A,A,B,hyesung_127x3,True,True,True,False,False,False,FAILED_NO_PASSAGES,,no firm_year_document,jiwoo_native_partial,reprocess_existing_zip,,,,,,,,,,,,
000270,2023,2023,기아,,B,A,A+,C,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240312000909.0,5216.0,64.0,234.0,0.0123,0.0449,0.0715,1.0,0.0,B,3.0,2.0
000270,2024,2024,기아,,A,A+,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000320,2022,2022,노루홀딩스,,A,B+,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000320,2023,2023,노루홀딩스,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000320,2024,2024,노루홀딩스,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000370,2022,2022,한화손해보험,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000370,2023,2023,한화손해보험,,A,A,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000370,2024,2024,한화손해보험,,A,A,A+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000390,2022,2022,삼화페인트공업,,B,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000390,2023,2023,삼화페인트공업,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000390,2024,2024,삼화페인트공업,,B+,B+,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000400,2022,2022,롯데손해보험,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000400,2023,2023,롯데손해보험,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000400,2024,2024,롯데손해보험,,B+,C,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000430,2022,2022,대원강업,,C,C,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000430,2023,2023,대원강업,,C,B,B+,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000430,2024,2024,대원강업,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000480,2022,2022,조선내화,,D,C,C,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000480,2023,2023,시알홀딩스,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000480,2024,2024,시알홀딩스,,C,C,B,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000490,2022,2022,대동,,D,C,C,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000490,2023,2023,대동,,C,B,A,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000490,2024,2024,대동,,B+,B+,A+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000500,2022,2022,가온전선,,B,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000500,2023,2023,가온전선,,B+,B+,A,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000500,2024,2024,가온전선,,B,A,A,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000520,2022,2022,삼일제약,,D,D,D,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000520,2023,2023,삼일제약,,C,D,C,C,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000520,2024,2024,삼일제약,,C,D,C,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000540,2022,2022,흥국화재,,B+,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000540,2023,2023,흥국화재,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000540,2024,2024,흥국화재,,B+,C,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000590,2022,2022,CS홀딩스,,C,D,D,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000590,2023,2023,CS홀딩스,,C,D,D,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000590,2024,2024,CS홀딩스,,C,D,D,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000640,2022,2022,동아쏘시오홀딩스,,A,B,A,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000640,2023,2023,동아쏘시오홀딩스,,A,B+,A+,A,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000640,2024,2024,동아쏘시오홀딩스,,A+,A,A+,A+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000650,2022,2022,천일고속,,D,D,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000650,2023,2023,천일고속,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000650,2024,2024,천일고속,,D,C,D,D,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000660,2022,2022,SK하이닉스,반도체,B+,B+,A,B+,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20230321001209.0,7457.0,167.0,447.0,0.0224,0.0599,0.1191,1.0,0.0,B+,4.0,2.0
000660,2023,2023,SK하이닉스,반도체,A,A,A+,A,hyesung_127x3,True,True,True,True,False,False,SUCCESS,,,jiwoo_native,none_needed,20240319000684.0,7277.0,162.0,420.0,0.0223,0.0577,0.1045,1.0,0.0,A,5.0,3.0
000660,2024,2024,SK하이닉스,반도체,B+,A,A+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000670,2022,2022,영풍,,B,C,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000670,2023,2023,영풍,,B+,B+,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000670,2024,2024,영풍,,B,C,B,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000680,2022,2022,LS네트웍스,,B,C,B+,B,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000680,2023,2023,LS네트웍스,,B+,B,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000680,2024,2024,LS네트웍스,,B+,B,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
000700,2022,2022,유수홀딩스,,B+,B,B+,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2022 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000700,2023,2023,유수홀딩스,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_OUT_OF_USER_UNIVERSE,fy2023 not collected in user pipeline,awaiting_refetch_oou,dart_api_refetch_127firm_universe,,,,,,,,,,,,
000700,2024,2024,유수홀딩스,,B+,B+,A,B+,hyesung_127x3,True,False,False,False,False,False,FAILED_REFETCH_NEEDED,FAILED_FY2024_NOT_COLLECTED,fy2024 not collected in user pipeline,awaiting_refetch_fy2024,dart_api_refetch_fy2024,,,,,,,,,,,,
